date,yield_10y,stage1_pred__liquidity__dr001__t+20,stage1_pred__liquidity__dr007__t+20,stage1_pred__liquidity__r001__t+20,stage1_pred__liquidity__r007__t+20,stage1_pred__liquidity__fr007__t+20,stage1_pred__liquidity__gc001__t+20,stage1_pred__liquidity__gc007__t+20,stage1_pred__liquidity__spread_r007_dr007__t+20,stage1_pred__liquidity__spread_gc007_r007__t+20,stage1_pred__liquidity__spread_fr007_r007__t+20,stage1_pred__demand__银行__t+20,stage1_pred__demand__基金__t+20,stage1_pred__demand__保险__t+20,stage1_pred__demand__券商__t+20,stage1_pred__demand__理财子__t+20,stage1_pred__demand__其他__t+20,omo_net,omo_inject,omo_withdraw,lpr_1y,lpr_5y,feat__yield_10y__lag1,feat__yield_10y__lag5,label__yield_10y__t+20
2020-11-30,3.25,0.657806,2.077432,0.7468789,2.4982216,2.5036812,2.9228697,2.9116564,0.42177266,0.43497318,0.061563827,0.088145725,-0.33231732,0.13845885,0.16231355,0.012542651,0.30252266,-1100.0,100.0,1200.0,3.85,4.65,3.3,3.265,3.1629
2020-12-01,3.2725,0.7815719,2.2651927,0.86892414,2.7544734,2.6641335,2.9623845,3.0687544,0.48264515,0.31805518,-0.09278078,0.61164784,-0.27504066,-0.002476073,-0.48202673,0.018437468,0.18868694,-700.0,100.0,800.0,3.85,4.65,3.25,3.29,3.1554
2020-12-02,3.2925,0.7153943,2.4404197,0.8504959,2.9614124,2.907746,2.9948213,3.0815752,0.52060854,0.12163524,-0.01708743,0.7474179,-1.0253409,0.000121035235,-0.32653943,-0.020819314,-0.19787732,-1100.0,100.0,1200.0,3.85,4.65,3.2725,3.2675,3.1204
2020-12-03,3.2851,1.0607874,2.4330766,1.3780082,3.311507,2.5860267,2.8393526,2.8506925,0.8893175,-0.4011357,-0.7444304,0.74878,-0.6278153,0.3261509,-0.40377477,0.015148953,0.011895719,-1000.0,500.0,1500.0,3.85,4.65,3.2925,3.285,3.1429
2020-12-04,3.2651,0.97375923,1.9149057,1.1655201,2.4576726,2.0877767,2.4981596,2.6626744,0.6709423,0.08480844,-0.4799362,0.3393785,0.24964939,-0.28166407,-0.56379396,-0.08330107,0.04810883,400.0,600.0,200.0,3.85,4.65,3.2851,3.3,3.178
2020-12-07,3.2701,0.85938954,1.7281237,0.9342814,2.1381004,1.9560962,2.3815296,2.6264293,0.38463977,0.44142297,-0.20212053,0.62983245,-0.18347546,0.0102229845,-0.25279412,0.051483672,0.027282683,100.0,200.0,100.0,3.85,4.65,3.2651,3.25,3.1305
2020-12-08,3.2551,0.690756,1.7501369,0.8149338,2.1139505,2.0114913,2.4539397,2.6849928,0.27234375,0.39771813,-0.020535896,0.6935348,-0.4233071,0.07088107,-0.2448463,0.011469105,0.07788947,0.0,100.0,100.0,3.85,4.65,3.2701,3.2725,3.1256
2020-12-09,3.2726,0.9041422,1.7818807,0.99318975,2.0866783,1.9394573,2.325363,2.5852098,0.2645061,0.50119996,-0.10915828,0.9469592,-1.2564558,-0.11996581,0.88619804,0.015101718,-0.22463942,0.0,100.0,100.0,3.85,4.65,3.2551,3.2925,3.1256
2020-12-10,3.2601,0.98474294,1.9907062,1.1147345,2.0167122,2.1011496,2.593908,2.9085402,-0.017466059,0.9092298,0.10079095,0.4787235,-0.2784709,-0.06171366,-0.52357477,-0.05882439,0.26723975,-300.0,200.0,500.0,3.85,4.65,3.2726,3.2851,3.1456
2020-12-11,3.2951,1.289622,1.9566816,1.3342483,2.042419,2.0246065,2.6032948,3.2691054,0.02704757,1.2592583,0.029004555,0.00025816076,0.29735234,-0.22262023,-0.41915306,-0.06273598,0.16399336,-500.0,100.0,600.0,3.85,4.65,3.2601,3.2651,3.1632
2020-12-14,3.2851,1.4579822,1.8875561,1.5186577,2.0568006,1.9890457,1.3328161,2.4813974,0.07873824,0.5710897,-0.03498729,1.0478113,-0.70288384,-0.017310638,-1.2102399,0.04460522,0.07174131,-100.0,100.0,200.0,3.85,4.65,3.2951,3.2701,3.1457
2020-12-15,3.2777,1.3679249,1.9134122,1.440546,2.0176086,2.0153122,1.5277301,2.617178,0.06097644,0.6624199,0.0070258924,1.0444528,-0.5336508,0.12691176,-0.3402056,0.036205593,0.07174131,0.0,100.0,100.0,3.85,4.65,3.2851,3.2551,3.1157
2020-12-16,3.2752,1.5874283,1.9503611,1.6524321,2.0302672,1.9990205,2.5041966,2.6760495,0.11184741,0.6107601,-0.063877426,1.0284523,-1.2958356,-0.22158232,-0.35142305,0.024598742,-0.22463942,0.0,100.0,100.0,3.85,4.65,3.2777,3.2726,3.1059
2020-12-17,3.2802,1.8149927,2.0296774,1.8750556,2.091299,2.0448477,2.0471632,2.4848447,0.04392499,0.42867395,-0.028181255,0.9851186,-0.093194574,0.07709309,0.64221925,0.059491288,-0.010997892,900.0,1100.0,200.0,3.85,4.65,3.2752,3.2601,3.1508
2020-12-18,3.2902,2.0658224,2.1773367,2.1446784,2.0961313,2.186773,1.981901,2.3542423,-0.08323035,0.2678536,0.080531366,0.6065658,-0.030955765,-0.22288647,-0.6188611,-0.042515337,0.110735364,1200.0,1300.0,100.0,3.85,4.65,3.2802,3.2951,3.1658
2020-12-21,3.2652,2.2729146,2.2782648,2.359561,2.2676075,2.362389,2.955467,2.5936716,0.06302944,0.2867475,0.0333032,0.5215047,-0.10676833,0.024454143,-1.5884564,0.049331713,0.043471962,1000.0,1100.0,100.0,3.85,4.65,3.2902,3.2851,3.1609
2020-12-22,3.2278,2.306668,2.4351966,2.3894343,2.5588565,2.5417871,2.3391476,2.4399402,0.22266887,-0.017026572,-0.0564141,0.5040407,0.007824151,0.11066054,-0.083633326,0.06399057,-0.013693581,250.0,400.0,150.0,3.85,4.65,3.2652,3.2777,3.161
2020-12-23,3.2153,2.6281183,2.4064581,2.8397095,2.8074486,2.5914779,2.2421954,2.4426432,0.3991093,-0.36868933,-0.23312742,0.45923135,-0.6385495,0.056777645,-0.116249196,0.08646797,0.06867576,300.0,400.0,100.0,3.85,4.65,3.2278,3.2752,3.1335
2020-12-24,3.2303,2.468504,2.3654993,2.6049614,2.7305357,2.4437687,2.1280963,2.3880877,0.33306623,-0.36489967,-0.3127467,1.3392198,0.38520893,-0.062006406,-0.09047445,0.0121556185,0.097293355,150.0,250.0,100.0,3.85,4.65,3.2153,3.2802,3.1185
2020-12-25,3.1878,2.4361458,2.4122663,2.541097,2.5172358,2.4980505,2.1255023,2.386577,0.09801805,-0.11318497,-0.024664711,1.7634215,-2.365087,-0.2690889,-0.62985206,-0.028920136,-0.30060482,100.0,200.0,100.0,3.85,4.65,3.2303,3.2902,3.1323
2020-12-28,3.1629,2.744409,2.8141217,3.1686509,2.8222804,2.7751837,2.2905042,2.4142609,0.13092326,-0.52732867,-0.050278716,-0.45568964,-0.081854895,0.016749708,-0.2180639,0.041759647,-0.013693581,300.0,400.0,100.0,3.85,4.65,3.1878,3.2652,3.1585
2020-12-29,3.1554,2.9857512,3.0318124,3.5785077,3.2293365,2.9926777,2.388041,2.4630492,0.256221,-0.9098573,-0.21805948,0.08161188,0.23141022,0.18073958,0.46394128,0.06234728,-0.013693581,800.0,900.0,100.0,3.85,4.65,3.1629,3.2278,3.1636
2020-12-30,3.1204,3.0721176,3.0918808,4.187858,4.0000815,3.21252,2.7852142,2.826226,0.90405375,-1.0946988,-0.81641775,0.56220376,-0.3987722,0.21118203,0.24630815,-0.15876082,-0.38248965,-1400.0,200.0,1600.0,3.85,4.65,3.1554,3.2153,3.1961
2020-12-31,3.1429,3.3227787,3.1097155,6.5420623,4.7527156,3.1968117,2.5361798,2.7013035,1.6136247,-2.0162897,-1.5815513,1.8379637,-2.523555,0.18674271,-0.7838687,-0.00012424035,-0.09643784,-1300.0,100.0,1400.0,3.85,4.65,3.1204,3.2303,3.1786
2021-01-04,3.178,2.6582975,3.105589,2.9461622,4.2682924,3.0827088,2.266341,2.3953176,1.1709597,-1.8007964,-1.2113891,0.11649369,0.34227213,0.10908194,-0.048083298,0.05484025,0.10187952,-1300.0,100.0,1400.0,3.85,4.65,3.1429,3.1878,3.1712
2021-01-05,3.1305,2.243786,2.3174367,2.3207393,3.722987,2.4220102,2.3426228,2.3900023,1.3666717,-1.3032339,-1.3520873,-0.5601981,0.557704,0.18678764,-0.25654998,0.044668082,-0.026373567,-1100.0,100.0,1200.0,3.85,4.65,3.178,3.1629,3.1862
2021-01-06,3.1256,1.9016095,2.141937,2.0265985,2.5836568,2.193224,2.510272,2.5043888,0.42339286,-0.08619967,-0.4064067,-0.6481974,-0.041160267,-0.089577876,0.9010341,-0.21693999,0.19669963,50.0,50.0,0.0,3.85,4.65,3.1305,3.1554,3.2112
2021-01-07,3.1256,2.0250235,2.2871559,2.0535824,2.2909148,2.268381,2.8326755,2.7816484,0.013104982,0.44557643,0.0054192133,0.7619012,0.017626476,-0.17739981,-1.1636652,-0.1096403,-0.05339718,-150.0,50.0,200.0,3.85,4.65,3.1256,3.1204,3.2347
2021-01-08,3.1456,1.901178,2.2365422,1.9184172,2.466985,2.3122709,2.9183888,2.9058,0.22964002,0.39604196,-0.13565366,0.14346397,0.37035224,-0.28017715,-0.66336215,-0.15143885,0.12457517,-50.0,50.0,100.0,3.85,4.65,3.1256,3.1429,3.2164
2021-01-11,3.1632,1.6190436,2.281466,1.6335686,2.3000326,2.25899,2.7052362,2.773726,0.009294247,0.46301755,0.033450577,0.2522572,-0.7449875,-0.26363426,-1.7434185,-0.09781123,0.70329535,-80.0,20.0,100.0,3.85,4.65,3.1456,3.178,3.2168
2021-01-12,3.1457,1.8850204,2.3313284,1.9381497,2.4072254,2.4110165,2.5993428,2.7021801,0.12250294,0.20845656,-0.002716537,0.6668766,-0.8586966,-0.1453574,-1.562306,-0.12546799,0.6556058,-80.0,20.0,100.0,3.85,4.65,3.1632,3.1305,3.237
2021-01-13,3.1157,1.787943,2.4136665,1.8077152,2.4878418,2.5073388,2.59142,3.2671256,0.09203475,0.7396896,0.01380728,-1.2557842,-0.72825104,0.09784382,1.2155035,-0.22710627,0.4466208,-30.0,20.0,50.0,3.85,4.65,3.1457,3.1256,3.2303
2021-01-14,3.1059,1.8315595,2.2121873,1.8454977,2.4228952,2.193217,3.4401298,3.5630198,0.2578098,1.0643989,-0.28534603,5.093214,-0.32945827,0.038774196,1.0328616,-0.27002463,0.036041178,-30.0,20.0,50.0,3.85,4.65,3.1157,3.1256,3.2449
2021-01-15,3.1508,2.1704113,2.1830063,2.2117546,2.1637828,2.1917734,3.3933244,3.8923998,-0.020826155,1.6342152,0.003532207,-1.5394726,0.86527675,0.123809464,1.2109116,-0.086500205,-0.02737275,750.0,800.0,50.0,3.85,4.65,3.1059,3.1456,3.2831
2021-01-18,3.1658,1.8293909,2.0659752,1.8680245,2.2771256,2.173834,3.9343626,4.1122866,0.23649074,1.8027908,-0.16655797,-11.782735,6.1024475,0.33629772,5.2238894,0.005371566,0.108962625,2780.0,2800.0,20.0,3.85,4.65,3.1508,3.1632,3.2578
2021-01-19,3.1609,1.5912861,2.024547,1.619242,2.123261,2.0542946,3.3987803,3.5935645,0.039583977,1.5367987,-0.059915774,-2.688629,1.995058,0.2746897,-2.5448625,-0.032136362,0.20260672,2480.0,2500.0,20.0,3.85,4.65,3.1658,3.1457,3.2605
2021-01-20,3.161,1.5397851,2.1736484,1.5968654,2.1052098,2.3835402,3.9048681,2.9407966,-0.09475901,0.8690367,0.30772665,0.90378225,-1.8432542,0.021777995,-0.59026814,-0.25078535,0.4853037,0.0,20.0,20.0,3.85,4.65,3.1609,3.1157,3.2736
2021-01-21,3.1335,1.8488678,2.229227,1.8840421,2.339242,2.3704836,2.6198788,2.42115,0.15423895,0.06176546,-0.0011503696,0.92378426,-1.197087,0.27446455,-0.13295324,-0.24300033,0.64592963,0.0,20.0,20.0,3.85,4.65,3.161,3.1059,3.2635
2021-01-22,3.1185,1.5753664,2.16808,1.5904225,2.4215524,2.2898254,2.0234246,2.0747387,0.26418453,-0.43245068,-0.1538403,-0.037632633,-0.027409364,-0.30128828,-0.92844486,-0.06382771,0.6858397,-780.0,20.0,800.0,3.85,4.65,3.1335,3.1508,3.2627
2021-01-25,3.1323,1.7358272,2.1851177,1.7954297,2.3344,2.225702,1.9752711,2.0658097,0.13568066,-0.35237506,-0.10980251,-3.999929,-0.029314395,0.34276313,1.7398715,0.027836844,0.020623876,-1000.0,1800.0,2800.0,3.85,4.65,3.1185,3.1658,3.2723
2021-01-26,3.1585,2.034857,2.2146792,2.120979,2.3312078,2.2990646,1.7693793,1.9284383,0.08936489,-0.3372107,-0.028372781,0.24878897,0.67774075,0.867525,-3.1804802,0.1388908,-0.32933858,-1450.0,1050.0,2500.0,3.85,4.65,3.1323,3.1609,3.2798
2021-01-27,3.1636,2.073967,2.1789265,2.1068676,2.321415,2.2192538,1.7660421,1.9907444,0.1432869,-0.3636709,-0.106070146,-0.9084767,-1.4051785,0.31851196,1.3474413,0.026999597,-0.40477747,930.0,1000.0,70.0,3.85,4.65,3.1585,3.161,3.2475
2021-01-28,3.1961,1.7595626,2.091883,1.8050721,2.236115,2.1314683,1.7698944,2.0097637,0.16081828,-0.20936137,-0.10473245,0.69445455,-0.30496308,0.23643757,-1.355925,-0.077197276,0.038379498,980.0,1000.0,20.0,3.85,4.65,3.1636,3.1335,3.2474
2021-01-29,3.1786,1.5207112,1.9008844,1.6133982,2.1798341,1.9841751,1.5858268,1.8864831,0.30077899,-0.31489244,-0.18914108,0.25811085,-0.22437945,0.2546711,0.9499638,-0.07324006,-0.05003123,780.0,800.0,20.0,3.85,4.65,3.1961,3.1185,3.2553
2021-02-01,3.1712,1.8414844,2.1438012,1.9094508,2.113815,2.1773884,1.5739735,1.8464006,-0.05190209,-0.16910912,0.09145272,-0.004595251,-0.19886944,0.114712834,0.8698068,-0.065400854,0.1396637,-800.0,1000.0,1800.0,3.85,4.65,3.1786,3.1323,3.2655
2021-02-02,3.1862,1.6423357,2.0002162,1.6811945,2.1085835,2.0521824,1.7456863,2.0111823,0.112118214,-0.11374622,-0.06839509,0.22453842,0.08070699,0.14987855,-0.0065439194,0.04587429,0.10710559,0.0,1000.0,1000.0,3.85,4.65,3.1712,3.1585,3.2457
2021-02-03,3.2112,1.7940547,2.1392803,1.8447897,2.143224,2.1828215,1.9516664,2.1020567,-0.0062729237,-0.02379671,0.012218889,0.57582885,-1.1639764,0.013733766,1.3050905,-0.061542273,-0.32682058,0.0,1000.0,1000.0,3.85,4.65,3.1862,3.1636,3.2404
2021-02-04,3.2347,1.9349279,2.0678887,2.0180936,2.0945907,2.062306,2.230589,2.5041053,0.004843888,0.48929328,0.0006763877,0.72790515,-0.8921811,0.119436465,0.32168996,-0.08082951,0.0088694,500.0,500.0,0.0,3.85,4.65,3.2112,3.1961,3.2478
2021-02-05,3.2164,1.7553289,2.0189784,1.8191581,2.0717814,2.054255,2.3479946,2.5486271,0.037188057,0.5002237,-0.02841445,0.48661128,-0.4147803,0.100653365,0.10014231,0.049963012,0.17871323,100.0,1100.0,1000.0,3.85,4.65,3.2347,3.1786,3.2353
2021-02-07,3.2168,1.838411,2.0557888,1.8283113,2.0717993,2.053402,2.8703694,2.7690444,0.0040507293,0.7658402,0.0075391713,0.71752715,0.16905035,0.5527515,1.0378718,-0.07332952,-0.10533419,-300.0,500.0,800.0,3.85,4.65,3.2164,3.1712,3.2506
2021-02-08,3.237,1.8165494,2.1364746,1.8726631,2.220946,2.1577265,2.850018,2.789065,0.035987776,0.57602674,-0.019752098,1.8763834,-0.23043175,0.15754196,-0.790678,0.14584313,0.44537294,-800.0,200.0,1000.0,3.85,4.65,3.2168,3.1862,3.2613
2021-02-09,3.2303,2.1358032,2.263219,2.2159562,2.1177654,2.259736,2.8781996,2.85939,-0.15274988,0.71668196,0.17982328,4.1985965,4.1931195,0.77547,3.3336692,-0.8240294,-2.3337207,-2600.0,200.0,2800.0,3.85,4.65,3.237,3.2112,3.274
2021-02-10,3.2449,2.0623138,2.2021134,2.0948255,2.2454607,2.2089322,3.0342467,3.116441,0.042989314,0.88190866,-0.01277799,8.3893385,-4.4800515,0.40594542,-2.5847497,0.101208135,-3.4137979,-800.0,200.0,1000.0,3.85,4.65,3.2303,3.2347,3.2614
2021-02-18,3.2831,2.0185208,2.163697,2.0554802,2.2773433,2.1603243,4.6212134,3.9671454,0.14700718,1.6402905,-0.120737076,9.228051,-11.850592,0.88488466,-1.8010477,0.0128115695,-2.8176358,100.0,100.0,0.0,3.85,4.65,3.2449,3.2164,3.2564
2021-02-19,3.2578,2.163007,2.1899223,2.23389,2.141847,2.1842167,3.8298812,3.7297468,-0.0086813625,1.5871454,0.010316349,1.1527623,-5.8886156,-0.1620123,3.5295796,-0.03274689,-0.3072681,-400.0,100.0,500.0,3.85,4.65,3.2831,3.2168,3.2592
2021-02-20,3.2605,2.0083501,2.1824183,2.0852206,2.185208,2.2119195,6.807867,5.283069,0.054897297,3.0071616,0.01022642,5.415318,3.4437366,0.026584754,0.74557036,-0.4979617,-0.73124105,100.0,100.0,0.0,3.85,4.65,3.2578,3.237,3.2364
2021-02-22,3.2736,2.043841,2.083912,2.0792627,2.1868353,2.1538439,2.911189,3.6580324,0.080259666,1.4488176,-0.044429384,3.1565657,-5.382641,-0.017192438,1.3753648,-0.1310087,-0.7783997,100.0,100.0,0.0,3.85,4.65,3.2605,3.2303,3.2309
2021-02-23,3.2635,1.9880368,2.16029,2.065825,2.2304838,2.1821651,3.7646108,3.3951335,0.07598263,1.1107125,-0.044350818,1.2052414,-0.109324776,-0.017341439,-1.622738,0.004430359,0.70181316,-50.0,200.0,250.0,3.85,4.65,3.2736,3.2449,3.2105
2021-02-24,3.2627,1.8432473,1.9871991,1.8753812,2.122583,2.0587614,2.3991005,2.669024,0.14417043,0.60332763,-0.07470631,2.9876535,0.1285732,-0.27587673,-1.3057754,-0.037765093,-0.2092891,0.0,200.0,200.0,3.85,4.65,3.2635,3.2831,3.193
2021-02-25,3.2723,1.9182011,2.1969786,1.9694605,2.1965568,2.3036206,2.1417108,2.78751,-0.03466819,0.58675665,0.12164793,1.0246432,0.543734,-0.040804166,-0.59153295,0.011107754,0.18120858,-50.0,150.0,200.0,3.85,4.65,3.2627,3.2578,3.1882
2021-02-26,3.2798,1.814216,2.1906943,1.8249338,2.3593302,2.3852394,2.1947112,2.8149884,0.18150602,0.3825271,-0.004729222,1.6355565,-1.7586743,-0.0142966695,-1.4320925,0.054095753,-0.35498413,0.0,100.0,100.0,3.85,4.65,3.2723,3.2605,3.1985
2021-03-01,3.2475,1.8027958,2.1776667,1.9060789,2.3668156,2.3396568,2.349859,2.7448962,0.21609154,0.29643637,-0.038209233,0.37361214,-0.046148006,0.019592978,0.2155981,0.04103382,0.120838016,0.0,100.0,100.0,3.85,4.65,3.2798,3.2736,3.1962
2021-03-02,3.2474,1.8336662,2.2071579,1.9051201,2.3404417,2.352364,1.9210788,2.407813,0.17341086,-0.06506276,-0.019094309,-0.19677205,0.19772156,0.06422154,-0.8934755,0.011862654,0.055284128,-100.0,100.0,200.0,3.85,4.65,3.2475,3.2635,3.206
2021-03-03,3.2553,2.0246859,2.2856088,2.2947204,2.4167488,2.4858527,1.709304,2.0686147,0.16584048,-0.42894024,0.015347804,0.24748321,-0.6748068,-0.22599976,-0.7611125,-0.03262791,-0.2095078,-100.0,100.0,200.0,3.85,4.65,3.2474,3.2627,3.1887
2021-03-04,3.2655,2.0999365,2.1617706,2.1921148,2.5839574,2.1510468,1.8763996,1.9897996,0.42620674,-0.5939261,-0.44606423,0.7791897,-0.10383051,0.01499135,0.0023533078,0.01776504,-0.3462754,0.0,100.0,100.0,3.85,4.65,3.2553,3.2723,3.196
2021-03-05,3.2457,1.7437288,2.0947855,1.8201469,2.2087343,2.1472518,1.887848,2.2889419,0.118156604,0.09921932,-0.06402047,0.07193419,0.19772156,0.06726628,-0.02610006,0.020078953,-0.08290715,0.0,100.0,100.0,3.85,4.65,3.2655,3.2798,3.2013
2021-03-08,3.2404,1.8430266,2.019056,1.8858876,2.1075573,2.0298738,1.960984,2.345875,0.08994671,0.32907993,-0.05297176,-2.1908808,0.26640743,0.01998455,0.85602784,0.039143797,0.43824258,0.0,100.0,100.0,3.85,4.65,3.2457,3.2475,3.2087
2021-03-09,3.2478,1.8353006,2.018626,1.8672253,2.0876038,2.0316095,1.8860068,2.2774723,0.07505291,0.24401902,-0.054904643,2.5795267,-0.77308583,-0.036691744,0.19530869,0.2685224,0.522639,0.0,100.0,100.0,3.85,4.65,3.2404,3.2474,3.2215
2021-03-10,3.2353,1.808593,2.0025644,1.8615634,2.009322,1.9834173,2.063253,2.3803096,-0.0011509359,0.4542403,-0.016313694,0.4058942,-1.347244,-0.20615156,-0.3493105,-0.12571481,-0.19141753,0.0,100.0,100.0,3.85,4.65,3.2478,3.2553,3.2221
2021-03-11,3.2506,1.7660815,1.9676063,1.7919451,2.0189683,1.9619981,2.010248,2.2498608,0.019531906,0.2532722,-0.023242814,0.5592135,-0.4108587,-0.11262325,-0.030462673,-0.01450584,-0.011881682,0.0,100.0,100.0,3.85,4.65,3.2353,3.2655,3.2121
2021-03-12,3.2613,1.8581883,2.0227234,1.8962704,1.977218,2.0599678,2.112012,2.2351866,-0.025630701,0.29710153,0.057900902,0.00059947744,0.19772156,0.07254923,-0.17218979,0.008310227,0.14515355,0.0,100.0,100.0,3.85,4.65,3.2506,3.2457,3.1948
2021-03-15,3.274,1.8181615,2.0417693,1.8640462,2.015422,2.0415213,2.126902,2.3058467,-0.0052197617,0.34372994,-0.005567053,1.0005716,-0.70288384,0.026511274,-0.49275103,0.040105943,0.14344329,0.0,100.0,100.0,3.85,4.65,3.2613,3.2404,3.1626
2021-03-16,3.2614,1.8864084,2.0591192,1.9078013,2.0403728,2.0714328,2.1132414,2.2712946,-0.0110464385,0.17022398,0.0069056605,0.5944793,-0.4233071,0.08064264,-0.27091825,-0.027934197,0.11951194,0.0,100.0,100.0,3.85,4.65,3.274,3.2478,3.1651
2021-03-17,3.2564,1.8819971,2.041087,1.885931,2.0116582,2.0426836,1.6690761,2.0560935,-0.02091362,-0.015570724,0.016828666,0.92939687,-1.2958356,-0.21062407,-0.49233243,-0.07778767,-0.13535663,0.0,100.0,100.0,3.85,4.65,3.2614,3.2353,3.1728
2021-03-18,3.2592,1.8854862,2.119138,1.9290015,2.047342,2.1374419,1.6433817,1.9152857,-0.06340693,-0.08543114,0.049133133,2.0058272,-0.13128261,0.11644562,-0.19699824,-0.014607987,0.7032174,0.0,100.0,100.0,3.85,4.65,3.2564,3.2506,3.1631
2021-03-19,3.2364,1.9900658,2.179175,2.0483882,2.1046152,2.1942778,1.7680163,2.0501134,-0.05334255,-0.10547812,0.056435794,0.2888913,-0.12212493,0.06726628,-0.09496024,-0.0101903025,0.07790357,0.0,100.0,100.0,3.85,4.65,3.2592,3.2613,3.1559
2021-03-22,3.2309,1.8756775,2.114146,1.8990217,2.1930506,2.1732352,1.7746959,2.057821,0.08610691,-0.16905795,-0.036941603,1.285288,-1.2447735,0.051370542,-0.7177336,0.09138603,0.28438985,50.0,150.0,100.0,3.85,4.65,3.2364,3.274,3.1554
2021-03-23,3.2105,1.8981216,2.0877295,1.9469748,2.1613781,2.1158197,1.7859885,1.9957817,0.080899596,-0.11947274,-0.054888178,0.8791957,-0.6906815,0.16320637,-0.8564287,0.06000577,0.2028085,0.0,100.0,100.0,3.85,4.65,3.2309,3.2614,3.153
2021-03-24,3.193,2.0216792,2.1472037,2.0398345,2.1805239,2.1717556,1.9512943,2.013636,0.03945662,-0.18767145,-0.0009929144,1.4095318,-1.5420691,0.10565329,-1.2453074,0.056222383,-0.079254046,-50.0,100.0,150.0,3.85,4.65,3.2105,3.2564,3.1614
2021-03-25,3.1882,1.9375734,2.102421,1.9533085,2.1287062,2.0948424,1.7545214,1.9891075,0.028202455,-0.16720401,-0.01750672,1.1334794,-0.13128261,-0.6432717,-0.28594,0.32593828,-1.2076102,0.0,100.0,100.0,3.85,4.65,3.193,3.2592,3.1719
2021-03-26,3.1985,1.9725164,2.156279,1.9650661,2.1954162,2.1809244,1.7478726,2.0203493,0.0071642743,-0.13114934,0.03561114,0.5669308,0.1056174,0.19922899,-0.6919287,-0.02032226,0.12457517,0.0,100.0,100.0,3.85,4.65,3.1882,3.2364,3.1841
2021-03-29,3.1962,2.0033658,2.1797833,2.0521095,2.2461839,2.2432413,1.8625093,2.0751905,0.061995156,-0.122668296,-0.0059586354,-3.129507,0.6896421,0.0102229845,0.4711217,-0.054126523,0.43824258,0.0,100.0,100.0,3.85,4.65,3.1985,3.2309,3.2024
2021-03-30,3.206,1.8661667,2.193914,1.870282,2.310889,2.2184727,1.9741185,2.2080789,0.12800401,-0.079077765,-0.090543546,0.27891496,-0.3095972,-0.04619923,-0.1852275,0.041162714,0.055029407,0.0,100.0,100.0,3.85,4.65,3.1962,3.2105,3.2078
2021-03-31,3.1887,1.7795714,2.1728153,1.8084949,2.3510423,2.2460668,1.7725565,1.9923284,0.15006255,-0.392129,-0.07421043,1.1336702,-1.2746949,0.051247988,-0.19031939,0.032820232,-0.22020057,0.0,100.0,100.0,3.85,4.65,3.206,3.193,3.1979
2021-04-01,3.196,1.7631404,2.2445889,1.8111974,2.2904794,2.2945838,1.749428,1.8917593,0.04913365,-0.37970915,0.007502203,2.6465516,-0.13128261,-0.27931476,-0.8295065,0.27788782,-1.5039862,-100.0,100.0,200.0,3.85,4.65,3.1887,3.1882,3.1872
2021-04-02,3.2013,2.1402647,2.272843,2.252619,2.2913246,2.3135424,1.8049989,2.135992,0.0040412643,-0.07540056,-0.004894949,0.2582403,0.12943192,-0.096160814,-0.15715112,0.040422536,0.101701096,0.0,100.0,100.0,3.85,4.65,3.196,3.1985,3.164
2021-04-06,3.2087,2.0261917,2.1125674,2.1423886,2.313603,2.179933,2.0453868,2.3004642,0.14816782,0.0051024347,-0.1472498,0.23461641,-0.18820426,-0.03928094,-0.032682292,0.041162714,0.055029407,0.0,100.0,100.0,3.85,4.65,3.2013,3.1962,3.1507
2021-04-07,3.2215,1.8000433,1.9837661,1.8186381,2.1347554,2.0065312,2.0065522,2.275669,0.19025202,0.17801741,-0.122495286,0.5586575,-0.9025491,-0.22038564,-0.124634035,-0.031963464,-0.25270554,0.0,100.0,100.0,3.85,4.65,3.2087,3.206,3.1589
2021-04-08,3.2221,1.5499579,1.8108037,1.5403832,2.0142565,1.886679,2.0467622,2.2200837,0.1581289,0.24937198,-0.11374379,2.9660904,-1.0237652,-0.41040757,0.56181884,0.08107978,-2.884644,100.0,100.0,0.0,3.85,4.65,3.2215,3.1887,3.1582
2021-04-09,3.2121,1.7799497,1.9510529,1.7964331,1.9165514,1.9844698,2.041057,2.4251482,0.023697942,0.4821416,0.055829488,0.22764406,0.19772156,0.057504725,-0.09496024,-0.011247075,0.16777295,0.0,100.0,100.0,3.85,4.65,3.2221,3.196,3.146
2021-04-12,3.1948,1.9120165,2.013174,1.9454588,1.9887128,2.0110283,2.057601,2.653913,-0.029345771,0.5431662,0.0013168143,3.9216096,-3.530712,0.0035242413,0.22574656,-0.16348347,-0.46792006,0.0,100.0,100.0,3.85,4.65,3.2121,3.2013,3.138
2021-04-13,3.1626,1.853748,2.0151656,1.857928,2.0442345,2.0814323,2.2822115,2.623162,0.050637014,0.5988493,0.014296549,0.6935348,-0.37198564,0.063957125,-0.37517565,-0.031583276,0.1423521,0.0,100.0,100.0,3.85,4.65,3.1948,3.2087,3.131
2021-04-14,3.1651,1.9182975,2.0351818,1.9461287,2.04971,2.055513,2.593417,2.7605314,0.007707848,0.7221552,0.0063220165,3.32758,-2.6494555,-0.06610173,0.14431635,-0.00084442325,0.2609217,0.0,100.0,100.0,3.85,4.65,3.1626,3.2215,3.1366
