date,macro_day__总发行量(亿元),macro_day__发行只数,macro_day__总偿还量(亿元),macro_day__净融资额(亿元),macro_day__到期偿还量(亿元),macro_day__到期只数,macro_day__提前兑付量(亿元),macro_day__提前兑付只数,macro_day__回售量(亿元),macro_day__回售只数,macro_day__赎回量(亿元),macro_day__赎回只数,macro_day__现金要约金额(亿元),macro_day__现金要约只数,macro_week__中国:日均产量:粗钢,macro_week__唐山:高炉开工率,macro_week__中国:江浙地区:开工率:涤纶长丝:下游织机,macro_week__中国:开工率:汽车轮胎(全钢胎),macro_week__中国:开工率:汽车轮胎(半钢胎),macro_week__义乌中国小商品指数:总价格指数,"macro_week__中国:日均销量(当周,厂家零售):乘用车",macro_week__中国:票房收入:电影,macro_week__中国:30大中城市:成交面积:商品房,macro_week__中国:100大中城市:成交土地占地面积:当周值,macro_week__中国:开工率:石油沥青装置,macro_week__中国:水泥价格指数,macro_week__中国出口集装箱运价指数:综合指数,macro_week__上海出口集装箱运价指数:综合指数,macro_week__波罗的海货运指数,macro_week__中国食用农产品价格指数,macro_week__中国:平均批发价:猪肉,macro_week__中国:生产资料价格指数,macro_week__期货结算价(连续):布伦特原油,omo_net,omo_inject,omo_withdraw,lpr_1y,lpr_5y,gov_net_financing,net_financing_total,dr001,dr007,r001,r007,fr007,gc001,gc007,spread_r007_dr007,spread_gc007_r007,spread_fr007_r007,label__liquidity__dr001__t+20,label__liquidity__dr007__t+20,label__liquidity__r001__t+20,label__liquidity__r007__t+20,label__liquidity__fr007__t+20,label__liquidity__gc001__t+20,label__liquidity__gc007__t+20,label__liquidity__spread_r007_dr007__t+20,label__liquidity__spread_gc007_r007__t+20,label__liquidity__spread_fr007_r007__t+20
2023-01-03,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4611.4,45.17,0.0,0.0,140.82,0.0,0.0,0.0,0.0,26.01,0.0,82.1,-3270.0,30.0,3300.0,3.65,4.3,,0.0,1.3946,1.6448,1.555,1.9907,1.9243,1.765,1.885,0.3458999999999999,-0.1056999999999999,-0.0664,1.2661,1.821,1.3786,1.9136,1.9,2.23,2.135,0.0926,0.2213999999999998,-0.0136
2023-01-04,388.2,5,0.0,388.2,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4120.93,44.69,0.0,25.7,140.54,0.0,0.0,0.0,0.0,25.38,0.0,77.84,-3560.0,20.0,3580.0,3.65,4.3,,388.2,0.9156,1.4552,1.1098,1.878,1.7,1.765,1.87,0.4227999999999998,-0.0079999999999997,-0.1779999999999999,1.8124,2.0039,1.9418,2.1422,2.03,1.99,2.045,0.1383000000000001,-0.0971999999999999,-0.1122
2023-01-05,503.3,6,0.0,503.3,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,17.77,44.25,51.52,0.0,0,3965.77,42.0,0.0,0.0,140.22,0.0,0.0,0.0,0.0,24.87,0.0,78.69,-3840.0,20.0,3860.0,3.65,4.3,,503.3,0.5334,1.3597,0.7337,1.8246,1.7,1.73,1.845,0.4649000000000001,0.0203999999999999,-0.1246,2.2791,2.1394,2.4682,2.4168,2.3,2.08,2.09,0.2773999999999996,-0.3268,-0.1168
2023-01-06,383.9,6,1086.2,-702.3,1086.2,2,0,0,0,0,0,0,0,0,0.0,86.8,0.0,0.0,0.0,0.0,0,4734.7,45.92,0.0,0.0,139.88,1255.89,1061.14,2167.51,122.34,25.13,113.85,78.57,-410.0,20.0,430.0,3.65,4.3,,-702.3,0.5411,1.4736,0.7191,1.9086,1.75,1.9,1.895,0.435,-0.0136,-0.1586,2.3707,2.2446,2.6008,2.612,2.45,2.08,2.105,0.3673999999999999,-0.5070000000000001,-0.1619999999999999
2023-01-09,190.0,3,0.0,190.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3858.45,45.85,0.0,0.0,139.61,0.0,0.0,0.0,0.0,24.44,0.0,79.65,-620.0,20.0,640.0,3.65,4.3,,190.0,0.6631,1.703,0.8295,1.9881,1.85,1.99,2.075,0.2850999999999999,0.0869000000000002,-0.1380999999999999,2.2872,2.21,2.4237,2.4722,2.4,2.28,2.4,0.2622,-0.0722,-0.0722
2023-01-10,385.0,6,350.0,35.0,350.0,1,0,0,0,0,0,0,0,0,240.62,0.0,0.0,0.0,0.0,0.0,0,3681.9,64.09,0.0,0.0,139.45,0.0,0.0,0.0,0.0,24.48,0.0,80.1,710.0,870.0,160.0,3.65,4.3,,35.0,1.1313,1.9262,1.344,2.177,1.98,1.965,2.19,0.2508000000000001,0.0129999999999999,-0.197,1.8026,1.9405,1.8826,2.0831,2.08,2.235,2.405,0.1426,0.3218999999999998,-0.0030999999999998
2023-01-11,2399.5,7,256.0,2143.5,256.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3684.28,51.76,0.0,26.6,139.18,0.0,0.0,0.0,0.0,23.92,0.0,82.67,1150.0,1170.0,20.0,3.65,4.3,,2143.5,1.4332,2.0207,1.6341,2.4348,2.3,2.005,2.16,0.4140999999999999,-0.2747999999999999,-0.1348000000000002,1.4085,1.8994,1.5111,2.0855,2.0,2.13,2.28,0.1861000000000001,0.1944999999999996,-0.0855000000000001
2023-01-12,560.0,8,400.8,159.2,400.8,2,0,0,0,0,0,0,0,0,0.0,0.0,11.28,36.96,42.64,0.0,0,3601.6,46.69,0.0,0.0,139.06,0.0,0.0,0.0,0.0,23.98,0.0,84.03,1300.0,1320.0,20.0,3.65,4.3,,159.2,1.4526,1.9865,1.5973,2.2488,2.2,1.96,2.065,0.2623000000000002,-0.1838000000000001,-0.0487999999999999,1.558,1.9637,1.651,2.1786,2.13,2.33,2.535,0.2148999999999998,0.3564000000000002,-0.0485999999999999
2023-01-13,2560.0,8,3975.0,-1415.0,3975.0,3,0,0,0,0,0,0,0,0,0.0,87.57,0.0,0.0,0.0,0.0,0,3940.12,52.16,0.0,0.0,137.44,1201.55,1031.42,2237.64,122.58,23.12,114.53,85.28,1540.0,1560.0,20.0,3.65,4.3,,-1415.0,1.2528,1.8447,1.3906,1.9845,1.95,2.17,2.21,0.1397999999999999,0.2255,-0.0344999999999999,1.923,2.0086,2.024,2.2035,2.1,2.725,2.795,0.1949,0.5914999999999999,-0.1034999999999999
2023-01-16,370.0,4,1300.0,-930.0,1300.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3809.83,42.85,0.0,0.0,137.16,0.0,0.0,0.0,0.0,22.96,0.0,84.46,5040.0,5060.0,20.0,3.65,4.3,,-930.0,1.5821,2.1849,1.7336,2.2622,2.15,2.205,2.39,0.0773000000000001,0.1278000000000001,-0.1122,2.041,2.1285,2.2404,2.2456,2.13,3.36,3.225,0.1171000000000002,0.9794,-0.1156000000000001
2023-01-17,530.0,6,150.0,380.0,150.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3930.86,38.99,0.0,0.0,136.97,0.0,0.0,0.0,0.0,22.53,0.0,85.92,5150.0,5800.0,650.0,3.65,4.3,,380.0,1.8566,2.3221,2.093,2.4492,2.6,2.065,2.4,0.1271,-0.0491999999999999,0.1508000000000002,2.1476,2.2492,2.5557,2.7224,2.5,2.8,3.11,0.4731999999999998,0.3875999999999999,-0.2223999999999999
2023-01-18,2210.0,7,600.0,1610.0,600.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,4149.01,36.66,0.0,27.1,136.88,0.0,0.0,0.0,0.0,22.96,0.0,84.98,4670.0,5320.0,650.0,3.65,4.3,,1610.0,1.9286,2.2634,2.0663,2.3737,2.6,2.005,2.385,0.1103,0.0112999999999998,0.2263000000000001,2.1512,2.1354,2.2925,2.3616,2.3,1.825,2.13,0.2261999999999999,-0.2316000000000002,-0.0616000000000003
2023-01-19,0.0,0,652.0,-652.0,652.0,1,0,0,0,0,0,0,0,0,0.0,0.0,3.75,17.64,23.82,0.0,0,4497.15,23.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.04,0.0,86.16,3260.0,3810.0,550.0,3.65,4.3,,-652.0,1.5996,2.3543,1.7274,2.3908,2.4,1.97,2.395,0.0365000000000002,0.0041999999999999,0.0091999999999998,2.1769,2.1523,2.2751,2.3368,2.2007,3.005,2.995,0.1845000000000003,0.6581999999999999,-0.1361000000000003
2023-01-20,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,241.34,87.57,0.0,0.0,0.0,0.0,0,4714.31,18.03,0.0,0.0,0.0,1160.59,1029.75,2178.08,0.0,23.25,0.0,87.63,-4760.0,2220.0,6980.0,3.65,4.3,,0.0,1.6934,1.984,1.7185,2.0059,2.0,3.495,4.32,0.0219,2.3141000000000003,-0.0059,1.7398,2.1761,1.8247,2.6656,2.65,2.855,2.435,0.4895,-0.2305999999999999,-0.0156
2023-01-28,0.0,0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,76324.51,10.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.24,0.0,0.0,1280.0,1280.0,0.0,3.65,4.3,,0.0,1.4245,1.8679,1.4475,1.9126,1.95,3.24,5.105,0.0447000000000001,3.1924,0.0373999999999998,1.4264,2.1766,1.5524,2.5449,2.6,2.585,2.3,0.3683,-0.2449000000000003,0.0550999999999999
2023-01-29,0.0,0,943.9,-943.9,943.9,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,58773.47,20.15,434.59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,990.0,1730.0,740.0,3.65,4.3,,-943.9,1.1421,1.8343,1.1937,1.894,1.854,3.515,4.895,0.0596999999999998,3.0009999999999994,-0.0399999999999998,1.4396,2.2584,1.5424,2.5607,2.6,2.17,2.245,0.3023000000000002,-0.3157000000000001,0.0392999999999998
2023-01-30,160.0,2,1303.7,-1143.7,1303.7,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,44001.43,26.66,0.0,0.0,136.87,0.0,0.0,0.0,0.0,23.17,0.0,84.9,1700.0,4760.0,3060.0,3.65,4.3,,-1143.7,1.4306,2.0666,1.544,2.1655,2.14,4.935,4.72,0.0988999999999999,2.5544999999999995,-0.0255,1.8317,2.2946,1.9384,2.6768,2.65,1.9,2.025,0.3822000000000001,-0.6518000000000002,-0.0268000000000001
2023-01-31,410.0,5,0.0,410.0,0.0,0,0,0,0,0,0,0,0,0,246.04,0.0,0.0,0.0,0.0,0.0,67642,36539.08,32.9,0.0,0.0,136.75,0.0,0.0,0.0,0.0,22.65,0.0,84.49,-2920.0,1550.0,4470.0,3.65,4.3,,410.0,2.0256,2.1519,2.4254,2.2995,2.2,4.94,4.06,0.1476000000000001,1.7604999999999995,-0.0994999999999999,2.0957,2.4209,3.7102,3.0268,2.85,1.93,2.005,0.6059000000000001,-1.0218000000000005,-0.1768
2023-02-01,313.1,3,0.0,313.1,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,30115.17,33.91,0.0,22.6,136.63,0.0,0.0,0.0,0.0,22.63,0.0,82.84,-4010.0,660.0,4670.0,3.65,4.3,,313.1,2.1002,2.037,2.2182,2.1628,2.05,3.73,2.59,0.1257999999999999,0.4272,-0.1128,2.061,2.0887,2.1773,2.3005,2.12,2.195,2.265,0.2118000000000002,-0.0354999999999998,-0.1804999999999998
2023-02-02,590.0,8,0.0,590.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,25.47,27.06,33.79,0.0,0,25872.71,31.55,0.0,0.0,136.32,0.0,0.0,0.0,0.0,21.94,0.0,82.17,-2960.0,230.0,3190.0,3.65,4.3,,590.0,1.5943,1.9107,1.7056,2.0894,2.05,2.8,2.37,0.1786999999999998,0.2806000000000002,-0.0394000000000001,1.5863,1.9972,1.6751,2.1843,2.2,2.8,2.59,0.1870999999999998,0.4056999999999999,0.0157000000000002
2023-02-03,820.0,5,0.0,820.0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.11,0.0,0.0,0.0,0.0,0,27556.79,32.07,0.0,0.0,136.28,1110.0,1006.89,2061.64,119.88,22.71,114.53,79.94,-3730.0,1500.0,5230.0,3.65,4.3,,820.0,1.2661,1.821,1.3786,1.9136,1.9,2.23,2.135,0.0926,0.2213999999999998,-0.0136,1.2602,1.9245,1.358,2.0274,2.0,2.72,2.605,0.1028999999999999,0.5775999999999999,-0.0274
2023-02-06,180.5,2,1302.0,-1121.5,1302.0,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,13879.97,34.16,0.0,0.0,136.3,0.0,0.0,0.0,0.0,21.78,0.0,80.99,-780.0,3930.0,4710.0,3.65,4.3,,-1121.5,1.8124,2.0039,1.9418,2.1422,2.03,1.99,2.045,0.1383000000000001,-0.0971999999999999,-0.1122,1.2274,1.8253,1.3286,2.0487,2.0,2.095,2.285,0.2234000000000002,0.2362999999999999,-0.0487000000000001
2023-02-07,440.0,5,0.0,440.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,12172.6,35.43,0.0,0.0,136.17,0.0,0.0,0.0,0.0,21.64,0.0,83.69,4860.0,6410.0,1550.0,3.65,4.3,,440.0,2.2791,2.1394,2.4682,2.4168,2.3,2.08,2.09,0.2773999999999996,-0.3268,-0.1168,1.4229,1.8823,1.5218,2.0693,2.0,2.065,2.23,0.187,0.1606999999999998,-0.0693000000000001
2023-02-08,1584.6,6,0.0,1584.6,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,9910.17,42.0,0.0,31.2,136.25,0.0,0.0,0.0,0.0,21.51,0.0,85.09,3870.0,4530.0,660.0,3.65,4.3,,1584.6,2.3707,2.2446,2.6008,2.612,2.45,2.08,2.105,0.3673999999999999,-0.5070000000000001,-0.1619999999999999,1.62,1.92,1.7157,2.0836,2.0,2.065,2.3,0.1636000000000002,0.2163999999999997,-0.0836000000000001
2023-02-09,557.6,8,200.0,357.6,200.0,1,0,0,0,0,0,0,0,0,0.0,0.0,36.84,62.27,67.7,0.0,0,8629.65,43.51,0.0,0.0,136.31,0.0,0.0,0.0,0.0,20.69,0.0,84.5,1800.0,2030.0,230.0,3.65,4.3,,357.6,2.2872,2.21,2.4237,2.4722,2.4,2.28,2.4,0.2622,-0.0722,-0.0722,1.3805,1.933,1.4897,2.1156,2.1,1.945,2.23,0.1826000000000001,0.1143999999999998,-0.0156
2023-02-10,760.0,5,0.0,760.0,0.0,0,0,0,0,0,0,0,0,0,253.14,88.53,0.0,0.0,0.0,0.0,0,11138.63,43.97,0.0,0.0,136.37,1133.1,995.16,2005.45,117.36,20.49,114.19,86.39,-1040.0,460.0,1500.0,3.65,4.3,,760.0,1.8026,1.9405,1.8826,2.0831,2.08,2.235,2.405,0.1426,0.3218999999999998,-0.0030999999999998,1.8142,2.0253,1.9025,2.1671,2.1,2.1,2.23,0.1417999999999999,0.0628999999999999,-0.0670999999999999
2023-02-13,220.0,3,650.0,-430.0,650.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,6072.04,37.15,0.0,0.0,137.29,0.0,0.0,0.0,0.0,20.31,0.0,86.61,-3020.0,910.0,3930.0,3.65,4.3,,-430.0,1.4085,1.8994,1.5111,2.0855,2.0,2.13,2.28,0.1861000000000001,0.1944999999999996,-0.0855000000000001,1.6131,1.9679,1.7051,2.2331,2.2,2.365,2.34,0.2651999999999999,0.1069,-0.0330999999999996
2023-02-14,2240.0,7,1502.6,737.4,1502.6,3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,21271.0,41.78,0.0,0.0,137.29,0.0,0.0,0.0,0.0,20.32,0.0,85.58,-4380.0,2030.0,6410.0,3.65,4.3,,737.4,1.558,1.9637,1.651,2.1786,2.13,2.33,2.535,0.2148999999999998,0.3564000000000002,-0.0485999999999999,1.826,2.078,1.9141,2.3069,2.2,3.195,2.615,0.2289000000000003,0.3081,-0.1069
2023-02-15,303.0,3,0.0,303.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5437.92,40.09,0.0,29.7,137.42,0.0,0.0,0.0,0.0,20.81,0.0,85.38,340.0,4870.0,4530.0,3.65,4.3,,303.0,1.923,2.0086,2.024,2.2035,2.1,2.725,2.795,0.1949,0.5914999999999999,-0.1034999999999999,2.1125,2.1218,2.249,2.3581,2.25,2.465,2.57,0.2362999999999999,0.2118999999999999,-0.1080999999999998
2023-02-16,580.0,8,200.7,379.3,200.7,1,0,0,0,0,0,0,0,0,0.0,0.0,45.77,67.58,71.72,0.0,0,4956.3,39.95,0.0,0.0,136.52,0.0,0.0,0.0,0.0,20.57,0.0,85.14,6320.0,8350.0,2030.0,3.65,4.3,,379.3,2.041,2.1285,2.2404,2.2456,2.13,3.36,3.225,0.1171000000000002,0.9794,-0.1156000000000001,2.2969,2.2066,2.445,2.3972,2.3,2.275,2.575,0.1906000000000003,0.1777999999999999,-0.0972000000000004
2023-02-17,360.0,5,0.0,360.0,0.0,0,0,0,0,0,0,0,0,0,0.0,91.13,0.0,0.0,0.0,0.0,0,9547.69,47.73,0.0,0.0,136.61,1094.05,974.66,1991.17,117.48,20.97,113.62,83.0,2240.0,2700.0,460.0,3.65,4.3,,360.0,2.1476,2.2492,2.5557,2.7224,2.5,2.8,3.11,0.4731999999999998,0.3875999999999999,-0.2223999999999999,2.2516,2.1127,2.3531,2.3629,2.3,2.12,2.58,0.2502,0.2171000000000003,-0.0628999999999999
2023-02-20,170.0,2,650.0,-480.0,650.0,1,0,0,0,0,0,0,0,0,255.74,0.0,0.0,0.0,0.0,0.0,0,3800.05,49.3,0.0,0.0,136.9,0.0,0.0,0.0,0.0,20.64,0.0,84.07,590.0,1500.0,910.0,3.65,4.3,,-480.0,2.1512,2.1354,2.2925,2.3616,2.3,1.825,2.13,0.2261999999999999,-0.2316000000000002,-0.0616000000000003,2.2852,2.1884,2.3893,2.3468,2.25,2.125,2.515,0.1583999999999998,0.1682000000000001,-0.0968
2023-02-21,430.0,5,817.9,-387.9,817.9,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3498.71,52.41,0.0,0.0,136.86,0.0,0.0,0.0,0.0,20.83,0.0,83.05,970.0,3000.0,2030.0,3.65,4.3,,-387.9,2.1769,2.1523,2.2751,2.3368,2.2007,3.005,2.995,0.1845000000000003,0.6581999999999999,-0.1361000000000003,2.4205,2.2271,2.5259,2.4368,2.35,2.72,2.635,0.2096999999999997,0.1981999999999999,-0.0867999999999997
2023-02-22,1585.0,6,0.0,1585.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3343.01,48.46,0.0,30.0,137.28,0.0,0.0,0.0,0.0,21.23,0.0,80.6,-1870.0,3000.0,4870.0,3.65,4.3,,1585.0,1.7398,2.1761,1.8247,2.6656,2.65,2.855,2.435,0.4895,-0.2305999999999999,-0.0156,1.9281,2.0863,2.0271,2.3989,2.3,5.17,2.985,0.3125999999999997,0.5861000000000001,-0.0988999999999999
2023-02-23,557.7,8,0.0,557.7,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,56.49,68.89,73.66,0.0,0,0.0,59.77,0.0,0.0,137.08,0.0,0.0,0.0,0.0,20.65,0.0,82.21,-3650.0,4700.0,8350.0,3.65,4.3,,557.7,1.4264,2.1766,1.5524,2.5449,2.6,2.585,2.3,0.3683,-0.2449000000000003,0.0550999999999999,1.5337,1.9178,1.6278,2.2062,2.2,3.8,2.705,0.2884,0.4988000000000001,-0.0061999999999997
2023-02-24,970.0,5,0.0,970.0,0.0,0,0,0,0,0,0,0,0,0,0.0,91.13,0.0,0.0,0.0,0.0,0,5689.94,53.91,0.0,0.0,137.6,1077.75,946.68,1983.92,0.0,20.78,0.0,83.16,660.0,3360.0,2700.0,3.65,4.3,,970.0,1.4396,2.2584,1.5424,2.5607,2.6,2.17,2.245,0.3023000000000002,-0.3157000000000001,0.0392999999999998,1.2697,1.6982,1.3756,1.9984,1.9,2.26,2.32,0.3002,0.3215999999999999,-0.0984
2023-02-27,198.1,2,1301.1,-1103.0,1301.1,2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2907.22,58.09,0.0,0.0,137.6,0.0,0.0,0.0,0.0,20.72,0.0,82.45,3310.0,4860.0,1550.0,3.65,4.3,,-1103.0,1.8317,2.2946,1.9384,2.6768,2.65,1.9,2.025,0.3822000000000001,-0.6518000000000002,-0.0268000000000001,1.0092,2.0561,1.1657,3.1243,2.85,1.92,2.13,1.0682,-0.9943,-0.2742999999999997
2023-02-28,370.0,5,280.0,90.0,280.0,1,0,0,0,0,0,0,0,0,268.93,0.0,0.0,0.0,0.0,0.0,70493,2760.07,74.79,0.0,0.0,137.62,0.0,0.0,0.0,0.0,20.97,0.0,83.89,-1930.0,1070.0,3000.0,3.65,4.3,,90.0,2.0957,2.4209,3.7102,3.0268,2.85,1.93,2.005,0.6059000000000001,-1.0218000000000005,-0.1768,1.0788,1.9933,1.2353,3.3501,3.6,1.84,2.1,1.3567999999999998,-1.2500999999999998,0.2499000000000002
2023-03-01,440.0,4,0.0,440.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,2473.83,45.58,0.0,31.9,137.8,0.0,0.0,0.0,0.0,21.01,0.0,84.31,-2270.0,730.0,3000.0,3.65,4.3,,440.0,2.061,2.0887,2.1773,2.3005,2.12,2.195,2.265,0.2118000000000002,-0.0354999999999998,-0.1804999999999998,0.8264,2.1369,1.0244,3.4461,3.49,1.76,2.07,1.3092,-1.3761,0.0439000000000002
2023-03-02,590.0,8,0.0,590.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,62.93,69.33,73.85,0.0,0,2379.69,45.81,0.0,0.0,137.83,0.0,0.0,0.0,0.0,21.08,0.0,84.75,-4520.0,180.0,4700.0,3.65,4.3,,590.0,1.5863,1.9972,1.6751,2.1843,2.2,2.8,2.59,0.1870999999999998,0.4056999999999999,0.0157000000000002,0.7552,2.2885,1.0559,3.8828,3.1,1.76,2.065,1.5943,-1.8178,-0.7827999999999999
2023-03-03,820.0,5,0.0,820.0,0.0,0,0,0,0,0,0,0,0,0,0.0,89.1,0.0,0.0,0.0,0.0,0,4378.56,50.69,0.0,0.0,138.1,1057.68,931.08,1790.23,0.0,21.04,0.0,85.83,-3290.0,70.0,3360.0,3.65,4.3,,820.0,1.2602,1.9245,1.358,2.0274,2.0,2.72,2.605,0.1028999999999999,0.5775999999999999,-0.0274,1.8125,2.3877,2.6441,3.7081,2.7,1.89,2.085,1.3203999999999998,-1.6231,-1.0080999999999998
2023-03-06,220.0,3,501.7,-281.7,501.7,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1976.16,45.76,0.0,0.0,140.4,0.0,0.0,0.0,0.0,21.21,0.0,86.18,-4780.0,30.0,4810.0,3.65,4.3,,-281.7,1.2274,1.8253,1.3286,2.0487,2.0,2.095,2.285,0.2234000000000002,0.2362999999999999,-0.0487000000000001,1.2973,1.8604,1.46,2.1584,2.02,1.8,2.055,0.2979999999999998,-0.1033999999999997,-0.1383999999999998
2023-03-07,433.6,5,0.0,433.6,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,1977.06,50.92,0.0,0.0,140.53,0.0,0.0,0.0,0.0,21.15,0.0,83.29,-1030.0,40.0,1070.0,3.65,4.3,,433.6,1.4229,1.8823,1.5218,2.0693,2.0,2.065,2.23,0.187,0.1606999999999998,-0.0693000000000001,1.1288,1.8605,1.2738,2.1788,2.0,2.115,2.275,0.3182999999999998,0.0962,-0.1787999999999998
2023-03-08,1580.2,6,932.7,647.5,932.7,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,5742.24,48.64,0.0,32.8,140.73,0.0,0.0,0.0,0.0,20.94,0.0,82.66,-700.0,30.0,730.0,3.65,4.3,,647.5,1.62,1.92,1.7157,2.0836,2.0,2.065,2.3,0.1636000000000002,0.2163999999999997,-0.0836000000000001,1.3465,1.9679,1.5185,2.2721,2.15,2.115,2.41,0.3042,0.1379000000000001,-0.1221000000000001
2023-03-09,585.0,8,223.0,362.0,223.0,2,0,0,0,0,0,0,0,0,0.0,0.0,63.76,68.67,73.79,0.0,0,1689.49,49.77,0.0,0.0,141.17,0.0,0.0,0.0,0.0,20.89,0.0,81.59,-30.0,150.0,180.0,3.65,4.3,,362.0,1.3805,1.933,1.4897,2.1156,2.1,1.945,2.23,0.1826000000000001,0.1143999999999998,-0.0156,1.3666,1.9965,1.504,2.2695,2.2,2.2,2.415,0.2729999999999999,0.1455000000000001,-0.0694999999999996
2023-03-10,1030.0,6,150.0,880.0,150.0,1,0,0,0,0,0,0,0,0,262.19,84.48,0.0,0.0,0.0,0.0,0,5629.49,64.99,0.0,0.0,141.12,1020.6,906.55,1568.47,116.89,20.83,113.85,82.78,340.0,410.0,70.0,3.65,4.3,,880.0,1.8142,2.0253,1.9025,2.1671,2.1,2.1,2.23,0.1417999999999999,0.0628999999999999,-0.0670999999999999,1.3382,1.9982,1.4817,2.2052,2.1,2.365,2.39,0.207,0.1848,-0.1051999999999999
2023-03-13,180.0,2,501.0,-321.0,501.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3866.68,51.03,0.0,0.0,141.36,0.0,0.0,0.0,0.0,20.83,0.0,80.77,260.0,290.0,30.0,3.65,4.3,,-321.0,1.6131,1.9679,1.7051,2.2331,2.2,2.365,2.34,0.2651999999999999,0.1069,-0.0330999999999996,1.4214,1.9845,1.5667,2.2204,2.15,2.445,2.42,0.2359000000000002,0.1995999999999997,-0.0704000000000002
2023-03-14,2185.7,7,653.0,1532.7,653.0,1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3623.15,56.23,0.0,0.0,141.35,0.0,0.0,0.0,0.0,20.67,0.0,77.45,1000.0,1040.0,40.0,3.65,4.3,,1532.7,1.826,2.078,1.9141,2.3069,2.2,3.195,2.615,0.2289000000000003,0.3081,-0.1069,1.3624,1.9881,1.5155,2.1742,2.1,2.42,2.41,0.1860999999999999,0.2358000000000002,-0.0741999999999998
2023-03-15,280.0,3,0.0,280.0,0.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,3404.28,45.5,0.0,30.7,141.4,0.0,0.0,0.0,0.0,20.65,0.0,73.69,1060.0,1090.0,30.0,3.65,4.3,,280.0,2.1125,2.1218,2.249,2.3581,2.25,2.465,2.57,0.2362999999999999,0.2118999999999999,-0.1080999999999998,1.3088,1.9935,1.4612,2.1847,2.1,2.39,2.46,0.1911999999999998,0.2753000000000001,-0.0846999999999997
2023-03-16,610.0,8,235.9,374.1,235.9,2,0,0,0,0,0,0,0,0,0.0,0.0,64.25,68.85,73.37,0.0,0,3323.0,54.16,0.0,0.0,141.41,0.0,0.0,0.0,0.0,20.58,0.0,74.7,1650.0,1800.0,150.0,3.65,4.3,,374.1,2.2969,2.2066,2.445,2.3972,2.3,2.275,2.575,0.1906000000000003,0.1777999999999999,-0.0972000000000004,1.6113,2.0154,1.7128,2.1342,2.1,2.46,2.545,0.1187999999999998,0.4108,-0.0341999999999997
